school_id,ict_desktops_func,ict_desktops_teaching,ict_desktops_total,ict_desktops_working,ict_laptops_func,ict_laptops_teaching,ict_laptops_total,ict_laptops_working,ict_printers_cond,ict_printers_func,ict_printers_total,ict_projectors_cond,ict_projectors_func,ict_projectors_total,ict_smart_tvs_cond,ict_smart_tvs_func,ict_smart_tvs_total,ict_tablets_func,ict_tablets_teaching,ict_tablets_total,ict_tablets_working,util_confirm_no_grid,util_confirm_no_grid_text,util_confirm_no_wired,util_confirm_no_wired_text,util_has_solar_or_gen,util_utility_electricity,util_utility_internet_funder,util_utility_internet_type,util_utility_internet_yesno
100098,,0,1,1,,10,12,9,,11,19,,0,7,,13,13,,1,2,1,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
109426,,1,2,2,,6,8,8,,8,8,,1,1,,6,7,,2,2,2,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
132161,0,0,0,0,,8,9,9,,6,6,,0,0,,4,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
116244,0,0,0,0,,1,3,3,,3,3,,0,0,,2,2,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,School MOOE,Satellite,True
111624,,6,6,0,,7,9,4,,8,12,,2,4,,10,12,,22,22,22,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
122208,0,0,0,0,0,4,5,4,,7,10,,0,0,,0,0,,5,5,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
134510,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,False,,False,Confirm ,False,Grid supply,,,False
187023,0,0,0,0,,5,5,5,,7,7,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105999,,0,1,0,,6,7,7,,16,18,,1,2,,8,10,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
102143,0,0,0,0,,5,5,5,,5,5,,0,0,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110738,0,0,0,0,,7,7,7,,9,9,,1,1,,8,8,,0,39,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
212032,0,0,0,0,,3,3,2,,9,9,,1,1,,2,3,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
105874,0,0,0,0,,0,2,2,,10,10,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113007,0,0,0,0,0,0,0,0,,0,0,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
125867,0,0,0,0,,0,2,2,,7,10,,0,0,,0,0,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
209033,0,0,0,0,,5,5,5,,2,4,,0,0,,7,7,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
136381,,0,3,2,,3,5,5,,30,30,,1,1,,26,26,,35,35,35,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
318415,,1,1,1,,1,1,1,,1,1,,0,0,,0,0,0,0,0,0,False,Confirm,False,Confirm,False,No electricity,School MOOE,Satellite,True
121892,0,0,0,0,0,0,0,0,,7,7,,0,0,,5,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105358,,12,12,12,,3,5,5,,4,4,,1,1,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125845,0,0,0,0,,4,6,6,,6,6,,0,0,,0,0,0,0,0,0,False,,False,Confirm,True,Grid & Off-grid supply,DepEd Funded (DCP),Satellite,True
105628,0,0,0,0,,6,8,8,,5,8,,4,4,,3,3,0,0,0,0,False,,False,Confirm,False,Grid supply,LGU/Barangay Funded,Wireless (4G/5G/Radio),True
304626,0,0,0,0,,10,30,27,,8,13,,0,2,,6,8,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
114405,,2,2,2,,3,4,4,,4,4,,0,0,,5,5,,2,2,2,False,,False,Confirm,False,Grid supply,,,False
303823,,47,47,23,,103,103,73,,28,28,,2,2,,5,5,,100,100,54,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
118467,0,0,0,0,,7,9,9,,10,10,,1,1,,6,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
106062,,0,1,1,,5,5,5,,10,10,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
115287,,1,1,0,,7,7,4,,9,12,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
134338,0,0,0,0,,0,1,1,,0,0,,0,0,,1,1,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
134387,,1,1,1,,1,1,1,,1,1,,0,0,,0,0,0,0,0,0,False,CONFIRM,False,CONFIRM,True,Off-grid supply,,,False
122049,0,0,0,0,,4,5,3,,9,9,,0,0,,5,5,,7,7,2,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127237,0,0,0,0,,2,3,1,,9,9,,0,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127229,,10,10,0,0,0,0,0,,4,6,,0,1,,2,2,,30,30,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300827,,14,14,0,,5,9,5,,12,12,,2,2,,2,2,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
305452,,0,55,39,,144,185,152,,41,41,,1,1,,60,77,,2,624,622,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113921,0,0,0,0,,4,5,2,,0,0,,0,1,,5,6,0,0,0,0,False,,False,Confirm ,False,Grid supply,,,False
137124,0,0,0,0,,5,5,5,,7,7,,0,0,,5,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
103871,,1,1,1,,5,6,6,,10,10,,0,0,,20,20,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
112193,,4,5,0,,2,3,1,,8,8,,0,1,,7,7,,30,30,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
102774,0,0,0,0,,10,11,8,,11,11,,0,2,,3,4,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130697,0,0,0,0,,5,5,5,,1,1,,0,0,,1,1,0,0,0,0,False,confirm,False,confirm,False,No electricity,DepEd Funded (DCP),Satellite,True
135844,,3,3,3,,4,5,5,,6,6,,0,0,,1,2,,7,7,7,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
135401,0,0,0,0,,8,11,11,,10,11,,1,1,,3,3,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
118507,,1,2,1,,2,2,0,,3,6,,0,2,,3,3,,0,1,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
322205,,0,1,1,,5,7,7,,21,21,,3,3,,13,13,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110207,0,0,0,0,,4,5,3,,7,10,,0,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
123776,0,0,0,0,,5,5,5,,8,8,,0,0,,0,0,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
123536,0,0,0,0,,4,7,7,,4,4,,0,0,,2,2,0,0,0,0,False,,False,confirm ,False,Grid supply,DepEd Funded (DCP),Satellite,True
302733,0,0,0,0,,56,93,88,,15,18,,0,0,,15,17,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
108261,,0,1,1,0,0,0,0,,18,18,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
307705,0,0,0,0,,22,24,16,,15,22,,1,1,,3,3,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
108099,0,0,0,0,,6,6,3,,17,17,,0,0,,14,15,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113765,0,0,0,0,,4,4,2,,3,3,,0,0,,6,6,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
112194,,12,12,8,,6,8,8,,8,8,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
112712,,1,1,1,,6,7,7,,10,13,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
205004,0,0,0,0,,2,2,2,,5,5,,1,1,,6,6,,2,2,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
132860,,0,1,0,,6,6,6,,7,10,,0,0,,7,8,,0,15,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129930,0,0,0,0,0,0,0,0,,0,1,,0,0,,7,7,0,0,0,0,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
103554,0,0,0,0,,9,11,10,,19,19,,0,0,,1,1,,50,50,0,False,,True,Confirm,True,Grid supply,School MOOE,Satellite,True
103868,0,0,0,0,,0,2,1,,7,7,,0,0,,0,1,0,0,0,0,False,,False,,False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
100983,0,0,0,0,,1,2,2,,3,7,,0,0,,6,7,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
109391,,0,1,1,,5,6,5,,5,10,,2,2,,7,7,0,0,0,0,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127831,0,0,0,0,,1,3,3,,2,8,,0,0,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130992,0,0,0,0,,4,5,4,,10,13,,0,0,,6,6,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
113875,0,0,0,0,,3,5,4,,5,7,,0,0,,4,4,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
103066,0,0,0,0,0,2,2,0,,4,4,,0,2,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136312,0,0,0,0,,3,5,5,,14,15,,0,0,,11,12,,18,18,16,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
109924,0,0,0,0,,11,13,13,,13,13,,1,1,,13,13,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
137033,0,0,0,0,,3,3,2,,4,4,,0,0,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129210,0,0,0,0,,5,7,7,,5,7,,0,0,,0,0,,0,1,1,False,confirm,False,confirm,True,Off-grid supply,DepEd Funded (DCP),Satellite,True
300209,,51,51,33,,0,5,5,,26,31,,1,5,,68,74,,340,393,88,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
306054,0,0,0,0,,12,15,15,,15,15,,1,1,,3,4,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,,,False
130101,0,0,0,0,,5,5,4,,8,10,,0,0,,4,4,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
106565,,0,1,1,,11,11,11,,15,15,,1,1,,1,1,0,0,1,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105181,0,0,0,0,,5,9,7,,6,12,,2,4,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111199,,,,,,,,,,,,,,,,,,,,,,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
209037,0,0,0,0,,3,3,2,,3,3,,0,1,,6,7,,7,7,0,False,,False,Confirm ,False,Grid supply,DepEd Funded (DCP),Satellite,True
502564,0,0,0,0,,9,9,9,,37,37,,0,0,,3,3,,100,100,40,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
121565,0,0,0,0,0,0,0,0,,0,0,,1,1,,0,0,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130205,0,0,0,0,,7,7,2,,3,7,,0,0,,4,7,0,0,0,0,False,CONFIRM,False,CONFIRM,True,Off-grid supply,,,False
136475,,16,21,14,,13,16,15,,17,20,,2,2,,23,27,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127688,0,0,0,0,,3,4,4,,2,9,,0,2,,5,7,,9,11,11,False,,False,CONFIRM ,False,Grid supply,School MOOE,Satellite,True
115676,0,0,0,0,,5,7,7,,3,4,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135556,,12,12,8,,3,11,7,,5,5,,2,2,,6,9,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
500601,0,0,0,0,,30,32,32,,25,25,,0,0,,22,22,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
108615,,12,12,6,,1,2,1,,4,4,,1,1,,5,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
117006,,1,8,1,,1,3,1,,15,20,,1,2,,9,11,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
117711,,0,7,0,,5,8,6,,9,10,,0,1,,3,3,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
122398,0,0,0,0,,4,6,6,,7,7,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
103869,0,0,0,0,,2,2,2,,11,11,,0,0,,7,7,,4,4,4,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
302614,,1,4,4,,54,54,54,,31,31,,1,1,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
105593,,8,10,10,,8,9,8,,9,9,,2,2,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
123779,0,0,0,0,0,0,0,0,,10,10,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110117,0,0,0,0,,5,6,6,,9,9,,0,0,,2,2,0,0,0,0,False,,False,Confirm,False,Grid supply,,,False
101061,0,0,6,0,,6,8,8,,10,10,,0,2,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
131437,0,0,0,0,,3,3,3,,5,8,,0,0,,5,5,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
130392,0,0,0,0,,2,2,2,,17,18,,0,0,,11,11,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300921,,40,50,47,,50,70,68,,14,16,,3,3,,23,26,0,0,0,0,False,,False,,True,Grid supply,DepEd Funded (DCP),Wired (Fiber/DSL/Cable),True
123743,0,0,0,0,0,0,0,0,,4,4,,0,0,,0,0,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
130790,,0,1,1,,0,1,1,,16,16,,0,0,,11,11,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130414,,0,2,2,0,0,0,0,,4,4,,0,0,,6,6,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
305221,,45,45,45,,50,100,100,,40,45,,2,2,,107,110,,50,50,50,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125636,0,0,0,0,0,0,0,0,,7,7,,0,0,,7,7,,50,50,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
126027,,1,1,1,0,12,13,13,,11,11,,1,1,,1,1,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
124286,0,0,0,0,,4,6,6,,6,6,,0,0,,5,5,0,0,0,0,False,,False,Confirm,False,Grid supply,School MOOE,Satellite,True
115727,0,0,0,0,,0,1,1,,9,9,,0,0,,1,1,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,Wired (Fiber/DSL/Cable),False
113391,0,0,0,0,,3,5,4,,5,5,,0,0,,8,8,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
303855,,0,44,22,,15,46,25,,20,20,,0,0,,9,9,,0,11,7,False,,False,CONFIRM,False,Grid supply,DepEd Funded (DCP),Satellite,True
120643,,7,7,0,,6,8,7,,8,14,,0,2,,11,11,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136422,,9,13,3,,19,27,19,,12,15,,0,6,,9,12,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125332,0,0,0,0,,1,3,1,,4,4,,0,0,,4,4,,1,2,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
116323,,0,2,0,,9,11,9,,62,62,,1,1,,3,3,,50,50,10,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
109085,0,0,0,0,,23,25,25,,22,22,,0,1,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
121457,0,0,0,0,0,0,0,0,,4,6,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125245,0,0,0,0,,2,2,1,,0,0,,0,0,,3,3,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127816,0,0,0,0,,0,2,1,,8,8,,0,0,,7,7,,0,4,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111312,0,0,0,0,,5,5,5,,6,6,,0,0,,6,7,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
195542,0,0,0,0,,2,2,2,,0,0,,0,0,,3,3,0,0,0,0,False,,False,,False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
300109,,107,107,107,,97,103,103,,24,24,,1,1,,2,2,,1,1,1,False,,False,Confirm,False,Grid & Off-grid supply,School MOOE,Wireless (4G/5G/Radio),True
131916,0,0,0,0,,4,5,5,,6,6,,0,0,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
136591,,0,6,6,,31,40,36,,10,10,,3,5,,15,15,,153,153,123,False,,False,,False,Grid supply,LGU/Barangay Funded,Wired (Fiber/DSL/Cable),True
117590,,1,5,5,,16,18,12,,23,41,,1,2,,66,66,,47,50,3,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300532,,0,42,30,,30,102,102,,20,20,,0,0,,19,20,,0,5,5,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
300140,0,0,0,0,,8,46,46,,0,0,,0,0,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
135882,0,0,0,0,,4,6,3,,2,4,,0,0,,3,6,0,0,0,0,False,,False,confirm,False,Grid supply,School MOOE,Satellite,True
119705,0,0,0,0,,1,3,3,,16,16,,0,0,,0,0,0,0,2,0,False,,False,,False,Grid supply,DepEd Funded (DCP),Wired (Fiber/DSL/Cable),True
219524,0,0,0,0,,1,1,1,,8,8,,0,0,,7,7,0,0,0,0,False,,False,confirm,False,Grid supply,,,False
108280,,0,1,1,,4,5,4,,6,6,,1,1,,4,4,0,0,0,0,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
305496,0,0,0,0,,5,56,26,,11,15,,0,0,,0,0,,3,3,2,False,,False,CONFIRm,False,Grid supply,DepEd Funded (DCP),Satellite,True
107168,,0,2,2,,41,41,41,,14,14,,1,1,,27,27,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111935,0,0,0,0,,4,6,4,,4,5,,1,1,,7,8,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
114150,0,0,0,0,,5,5,5,,8,8,,1,2,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
305159,,0,1,1,,4,6,6,,4,4,,2,2,,1,1,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111520,0,0,0,0,,5,6,2,,4,4,,0,1,,0,4,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,LGU/Barangay Funded,Satellite,True
132294,0,0,0,0,,8,8,7,,8,16,,0,1,,7,8,,25,25,0,False,,False,,True,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127233,0,0,0,0,,5,6,6,,7,9,,2,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
103110,0,0,0,0,,5,6,5,,7,11,,0,0,,4,5,0,0,0,0,False,,False,Confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
135442,0,0,0,0,,5,8,8,,8,8,,1,1,,7,7,,21,21,21,False,,False,Confirm ,False,Grid supply,School MOOE,Satellite,True
102011,0,0,0,0,,2,3,0,,9,12,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
233501,0,0,0,0,,4,5,5,,4,4,,2,2,,1,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111221,0,0,0,0,,5,5,4,,4,5,,0,0,,5,5,0,0,0,0,False,confirm,False,confirm,True,Off-grid supply,,,False
306236,,,0,,,,0,,,5,5,,,0,,4,4,,9,9,9,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
108130,,0,1,0,,5,6,6,,10,12,,1,2,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113703,0,0,0,0,,1,2,1,,7,12,,0,0,,2,2,0,0,0,0,False,Confirm,False,Confirm,True,Off-grid supply,,,False
134627,,1,1,1,0,0,0,0,,1,1,,0,0,,0,0,0,0,0,0,False,,False,Confirm ,False,Grid supply,,,False
304857,,15,15,15,,38,40,40,,15,15,,0,0,,2,2,,45,45,45,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
309922,,2,3,1,,4,5,4,,5,5,,0,0,,5,5,,16,20,20,False,confirm,False,confirm,False,No electricity,,,False
135677,0,0,0,0,,7,9,8,,11,13,,1,2,,10,12,,0,8,8,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
114528,0,0,0,0,,0,3,2,,9,10,,0,0,,1,3,,75,75,75,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
106126,0,0,0,0,,5,7,1,,5,5,,1,2,,9,9,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111302,0,0,0,0,,53,56,54,,9,9,,0,0,,5,8,0,0,0,0,False,,False,confirm,False,Grid supply,DepEd Funded (DCP),Satellite,True
127893,0,0,0,0,,1,6,4,,10,11,,0,1,,16,16,,6,6,6,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
132332,0,0,0,0,,8,9,8,,10,10,,1,1,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
163517,,0,6,6,,10,10,10,,5,5,,1,1,,8,8,0,0,0,0,False,,False,CONFIRM,False,Grid supply,,,False
134605,0,0,0,0,,0,1,0,,0,1,,0,1,,0,0,0,0,0,0,False,CONFIRM,False,CONFIRM,True,No electricity,,,False
501335,,0,1,0,,45,46,46,,10,10,,0,0,,35,35,,40,40,40,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100117,,0,3,3,,9,11,11,,21,21,,1,1,,11,11,,1,1,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
128317,0,0,0,0,,5,5,5,,9,9,,0,0,,5,5,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
302363,,0,5,5,,4,8,8,,16,16,,1,1,,32,32,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
132070,0,0,0,0,,5,6,6,,12,12,,0,0,,8,8,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
110416,,1,1,1,0,0,0,0,,22,22,,0,0,,16,22,0,0,0,0,False,,False,CONFIRM,True,Grid & Off-grid supply,,,False
124835,,0,1,0,,0,1,0,,4,8,,0,1,,12,14,,0,5,0,False,,False,confirm,True,Grid supply,LGU/Barangay Funded,Satellite,True
306422,,49,51,30,0,91,95,94,,11,16,,1,1,,23,26,0,49,49,0,False,,False,,False,Grid & Off-grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
113392,0,0,0,0,,4,4,4,,10,10,,0,0,,9,9,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
126198,0,0,0,0,,5,6,6,,8,13,,0,2,,13,14,,35,35,35,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
302277,,4,7,7,,6,7,7,,17,17,,1,1,,5,5,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
100244,,1,1,1,,7,10,10,,10,10,,2,2,,4,4,,1,1,1,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
129546,,13,13,0,,5,5,1,,1,1,,0,0,,1,1,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Satellite,True
117186,0,0,0,0,,0,1,1,,3,3,,0,0,,0,0,0,0,0,0,False,confirm,False,confirm,False,Grid supply,School MOOE,Satellite,False
119978,0,0,0,0,,9,9,8,,1,1,,0,0,,2,2,,40,40,40,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
130505,0,0,0,0,,5,6,6,,13,13,,0,0,,2,2,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
125508,0,0,0,0,,6,7,7,,3,5,,1,3,,3,4,0,0,0,0,False,,False,,False,Grid supply,Teachers' Personal Expense,Wired (Fiber/DSL/Cable),True
118856,0,0,0,0,,5,5,5,,6,6,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
119246,,1,1,0,,4,4,4,,9,9,,0,0,,7,7,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
111086,0,0,0,0,,1,2,2,,7,7,,0,0,,0,0,0,0,0,0,False,,False,Confirm,False,Grid supply,Teachers' Personal Expense,Wireless (4G/5G/Radio),True
303764,,0,2,2,,5,7,7,,21,24,,0,2,,31,31,0,0,0,0,False,,False,,False,Grid supply,School MOOE,Wired (Fiber/DSL/Cable),True
127035,0,0,0,0,0,0,0,0,,3,3,,0,0,,1,1,0,0,0,0,False,,False,CONFIRM,False,Grid supply,School MOOE,Wireless (4G/5G/Radio),True
